season,team_alias,team_basket,player_full_name,event_coord_x,event_coord_y,event_type,type,shot_made,shot_type,shot_subtype,three_point_shot,points_scored
2016,UNC,right,Isaiah Hicks,1040.0,296.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Theo Pinson,1034.0,279.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Isaiah Hicks,91.0,291.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2016,UNC,right,Kennedy Meeks,899.0,351.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,left,Kenny Williams,84.0,277.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Luke Maye,1072.0,458.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,right,Kenny Williams,971.0,303.0,twopointmade,fieldgoal,true,jump shot,fadeaway,false,2.0
2017,UNC,right,Theo Pinson,1055.0,269.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Luke Maye,70.0,277.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Seventh Woods,106.0,248.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Isaiah Hicks,1050.0,314.0,twopointmade,fieldgoal,true,layup,driving,false,2.0
2017,UNC,right,Luke Maye,1048.0,296.0,twopointmade,fieldgoal,true,tip shot,,false,2.0
2017,UNC,left,Luke Maye,177.0,335.0,twopointmade,fieldgoal,true,jump shot,turnaround,false,2.0
2017,UNC,right,Kenny Williams,1047.0,325.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Joel Berry II,119.0,242.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Joel Berry II,862.0,88.0,twopointmade,fieldgoal,true,jump shot,pullup,false,2.0
2015,UNC,left,Justin Jackson,72.0,324.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Luke Maye,87.0,304.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Kennedy Meeks,1066.0,147.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Justin Jackson,997.0,274.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,right,Kenny Williams,1052.0,310.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Joel Berry II,975.0,308.0,twopointmade,fieldgoal,true,jump shot,floating,false,2.0
2017,UNC,right,Theo Pinson,938.0,239.0,twopointmade,fieldgoal,true,jump shot,pullup,false,2.0
2017,UNC,right,Joel Berry II,914.0,172.0,twopointmade,fieldgoal,true,jump shot,step back,false,2.0
2017,UNC,left,Theo Pinson,103.0,264.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Theo Pinson,115.0,260.0,twopointmade,fieldgoal,true,layup,driving,false,2.0
2017,UNC,left,Andrew Platek,119.0,379.0,twopointmade,fieldgoal,true,jump shot,floating,false,2.0
2017,UNC,left,Joel Berry II,290.0,300.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,right,Sterling Manley,1033.0,276.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2017,UNC,right,Garrison Brooks,1040.0,273.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Luke Maye,68.0,318.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,left,Kenny Williams,98.0,214.0,twopointmade,fieldgoal,true,jump shot,floating,false,2.0
2017,UNC,left,Garrison Brooks,84.0,314.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2017,UNC,right,Luke Maye,1030.0,245.0,twopointmade,fieldgoal,true,layup,alley-oop,false,2.0
2017,UNC,left,Sterling Manley,158.0,242.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,left,Kenny Williams,209.0,303.0,twopointmade,fieldgoal,true,jump shot,step back,false,2.0
2017,UNC,left,Kenny Williams,120.0,334.0,twopointmade,fieldgoal,true,jump shot,pullup,false,2.0
2017,UNC,right,Theo Pinson,1031.0,320.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Isaiah Hicks,1031.0,324.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2017,UNC,left,Luke Maye,123.0,214.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,right,Luke Maye,1031.0,288.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,left,Joel Berry II,256.0,255.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,right,Luke Maye,1057.0,321.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Brice Johnson,195.0,300.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Kennedy Meeks,67.0,334.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Joel Berry II,75.0,266.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Kennedy Meeks,873.0,290.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Brice Johnson,91.0,287.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,right,Isaiah Hicks,1040.0,304.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2017,UNC,right,Garrison Brooks,1020.0,273.0,twopointmade,fieldgoal,true,layup,finger roll,false,2.0
2015,UNC,right,Brice Johnson,1055.0,338.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Sterling Manley,91.0,249.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Justin Jackson,1037.0,339.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Luke Maye,72.0,434.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Brice Johnson,163.0,353.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Isaiah Hicks,94.0,277.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Kenny Williams,1033.0,276.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Theo Pinson,1028.0,257.0,twopointmade,fieldgoal,true,layup,driving,false,2.0
2016,UNC,right,Justin Jackson,1058.0,153.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Brice Johnson,1034.0,304.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,J.P. Tokoto,79.0,349.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,left,Brice Johnson,82.0,318.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2016,UNC,right,Tony Bradley,1052.0,276.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2017,UNC,left,Luke Maye,63.0,331.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Brandon Robinson,88.0,242.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,right,Brice Johnson,992.0,239.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,left,Justin Jackson,103.0,245.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Theo Pinson,98.0,283.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Theo Pinson,1058.0,270.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Brice Johnson,1034.0,420.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,right,Kennedy Meeks,1027.0,224.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Luke Maye,102.0,345.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,left,Cameron Johnson,129.0,252.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Isaiah Hicks,1055.0,320.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2016,UNC,left,Tony Bradley,106.0,270.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Sterling Manley,87.0,335.0,twopointmade,fieldgoal,true,layup,putback,false,2.0
2014,UNC,left,Brice Johnson,206.0,245.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Theo Pinson,1052.0,321.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Justin Jackson,89.0,305.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2016,UNC,right,Kennedy Meeks,1068.0,272.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,right,Sterling Manley,1050.0,322.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Brice Johnson,247.0,346.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,left,Theo Pinson,96.0,277.0,twopointmade,fieldgoal,true,layup,putback,false,2.0
2017,UNC,left,Garrison Brooks,106.0,283.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Kennedy Meeks,1035.0,311.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Nate Britt,218.0,202.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,left,Justin Jackson,79.0,394.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,left,Brandon Huffman,118.0,177.0,twopointmade,fieldgoal,true,jump shot,turnaround,false,2.0
2017,UNC,left,Cameron Johnson,63.0,122.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Brice Johnson,1054.0,325.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2017,UNC,right,Brandon Huffman,1048.0,298.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2017,UNC,right,Sterling Manley,1072.0,298.0,twopointmade,fieldgoal,true,dunk,putback,false,2.0
2017,UNC,right,Cameron Johnson,1045.0,320.0,twopointmade,fieldgoal,true,jump shot,driving,false,2.0
2017,UNC,right,Luke Maye,1033.0,294.0,twopointmade,fieldgoal,true,layup,putback,false,2.0
2015,UNC,right,Marcus Paige,1030.0,284.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Justin Jackson,133.0,293.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Brice Johnson,139.0,207.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Brice Johnson,1003.0,241.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,J.P. Tokoto,1037.0,288.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Tony Bradley,85.0,320.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Joel Berry II,119.0,236.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Brice Johnson,1018.0,344.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,right,Luke Maye,1059.0,432.0,twopointmade,fieldgoal,true,jump shot,fadeaway,false,2.0
2014,UNC,left,Brice Johnson,77.0,293.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Seventh Woods,64.0,270.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Joel Berry II,827.0,272.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Isaiah Hicks,67.0,321.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Garrison Brooks,1037.0,305.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2016,UNC,right,Stilman White,883.0,277.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,J.P. Tokoto,1057.0,270.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,right,Kennedy Meeks,1031.0,338.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Brice Johnson,1024.0,259.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Isaiah Hicks,987.0,301.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,left,Isaiah Hicks,98.0,287.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Justin Jackson,1031.0,300.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Isaiah Hicks,897.0,242.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,left,Brice Johnson,115.0,284.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,right,Tony Bradley,990.0,231.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2017,UNC,left,Sterling Manley,77.0,270.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Brice Johnson,205.0,236.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,right,Cameron Johnson,1045.0,53.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,right,Luke Maye,1052.0,277.0,twopointmade,fieldgoal,true,layup,putback,false,2.0
2017,UNC,left,Luke Maye,87.0,320.0,twopointmade,fieldgoal,true,layup,driving,false,2.0
2015,UNC,left,Brice Johnson,199.0,270.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,left,Joel Berry II,72.0,269.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Brice Johnson,89.0,253.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,J.P. Tokoto,67.0,315.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,left,Brice Johnson,72.0,298.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2016,UNC,left,Tony Bradley,98.0,336.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Isaiah Hicks,79.0,274.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,left,J.P. Tokoto,95.0,441.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Isaiah Hicks,1023.0,325.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,right,Kenny Williams,1035.0,312.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Luke Maye,78.0,303.0,twopointmade,fieldgoal,true,layup,driving,false,2.0
2015,UNC,right,Joel Berry II,1045.0,303.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Tony Bradley,1034.0,345.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Luke Maye,64.0,336.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Kennedy Meeks,77.0,324.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Kennedy Meeks,1052.0,243.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Brandon Robinson,1041.0,130.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,left,Joel Berry II,105.0,294.0,twopointmade,fieldgoal,true,layup,driving,false,2.0
2017,UNC,left,Luke Maye,91.0,281.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Seventh Woods,855.0,356.0,twopointmade,fieldgoal,true,jump shot,pullup,false,2.0
2017,UNC,right,Luke Maye,1050.0,307.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,right,J.P. Tokoto,1034.0,301.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2016,UNC,right,Isaiah Hicks,1016.0,303.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Brice Johnson,74.0,287.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,right,Isaiah Hicks,1051.0,310.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Kennedy Meeks,1054.0,273.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Theo Pinson,109.0,269.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Brice Johnson,1040.0,235.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,right,Luke Maye,1050.0,283.0,twopointmade,fieldgoal,true,layup,alley-oop,false,2.0
2017,UNC,left,Theo Pinson,105.0,298.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Joel Berry II,81.0,329.0,twopointmade,fieldgoal,true,layup,driving,false,2.0
2017,UNC,left,Luke Maye,101.0,287.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Brice Johnson,112.0,296.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,left,Justin Jackson,98.0,324.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Joel Berry II,64.0,284.0,twopointmade,fieldgoal,true,layup,driving,false,2.0
2017,UNC,right,Jalek Felton,1059.0,315.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Isaiah Hicks,82.0,296.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,left,Kennedy Meeks,82.0,362.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Kennedy Meeks,92.0,298.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Justin Jackson,1023.0,380.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,right,Sterling Manley,1045.0,270.0,twopointmade,fieldgoal,true,dunk,putback,false,2.0
2017,UNC,left,Kenny Williams,178.0,243.0,twopointmade,fieldgoal,true,jump shot,fadeaway,false,2.0
2015,UNC,left,Joel James,87.0,310.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Theo Pinson,119.0,284.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,left,Brice Johnson,81.0,317.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2016,UNC,left,Kennedy Meeks,140.0,304.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,left,Tony Bradley,41.0,276.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Garrison Brooks,1010.0,308.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Cameron Johnson,1047.0,324.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Luke Maye,1059.0,279.0,twopointmade,fieldgoal,true,layup,alley-oop,false,2.0
2014,UNC,right,Marcus Paige,945.0,380.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Joel Berry II,1055.0,325.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Andrew Platek,982.0,413.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Marcus Paige,861.0,375.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Justin Jackson,1020.0,270.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Justin Jackson,1052.0,269.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Kennedy Meeks,1021.0,245.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Luke Maye,971.0,252.0,twopointmade,fieldgoal,true,hook shot,,false,2.0
2017,UNC,right,Seventh Woods,1050.0,455.0,twopointmade,fieldgoal,true,jump shot,pullup,false,2.0
2017,UNC,right,Garrison Brooks,1033.0,291.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2016,UNC,left,Kennedy Meeks,174.0,246.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Kennedy Meeks,1064.0,118.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,left,Kenny Williams,72.0,328.0,twopointmade,fieldgoal,true,layup,driving,false,2.0
2017,UNC,left,Kenny Williams,57.0,252.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Kenny Williams,105.0,277.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2015,UNC,left,Justin Jackson,96.0,427.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Nate Britt,219.0,304.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,left,Isaiah Hicks,84.0,277.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,right,Brice Johnson,1045.0,379.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,right,Justin Jackson,940.0,286.0,twopointmade,fieldgoal,true,jump shot,floating,false,2.0
2014,UNC,left,Kennedy Meeks,79.0,345.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Justin Jackson,122.0,288.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Isaiah Hicks,1051.0,329.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Kennedy Meeks,81.0,273.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,left,Justin Jackson,95.0,263.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2014,UNC,left,Marcus Paige,79.0,325.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,left,Justin Jackson,118.0,262.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Kennedy Meeks,1002.0,290.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,left,Theo Pinson,85.0,258.0,twopointmade,fieldgoal,true,layup,,false,2.0
2014,UNC,right,Brice Johnson,1034.0,204.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,right,Isaiah Hicks,1010.0,365.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Justin Jackson,1011.0,296.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Brice Johnson,1054.0,322.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Justin Jackson,92.0,287.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Brice Johnson,1041.0,314.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Luke Maye,990.0,218.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,right,Kennedy Meeks,1047.0,317.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Justin Jackson,1051.0,266.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,right,Brice Johnson,1038.0,150.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2015,UNC,right,Marcus Paige,1034.0,226.0,twopointmade,fieldgoal,true,layup,,false,2.0
2015,UNC,left,Joel Berry II,103.0,243.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,left,Theo Pinson,78.0,325.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Luke Maye,1051.0,276.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Cameron Johnson,1033.0,233.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,left,Luke Maye,191.0,239.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,left,Kenny Williams,79.0,280.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Kenny Williams,1031.0,264.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Luke Maye,91.0,273.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Sterling Manley,57.0,417.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,left,Luke Maye,153.0,167.0,twopointmade,fieldgoal,true,jump shot,pullup,false,2.0
2017,UNC,left,Kenny Williams,94.0,328.0,twopointmade,fieldgoal,true,layup,driving,false,2.0
2017,UNC,right,Luke Maye,1031.0,315.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Luke Maye,1055.0,338.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Joel Berry II,77.0,276.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Garrison Brooks,1030.0,249.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Theo Pinson,1019.0,335.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Joel Berry II,89.0,325.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Brandon Huffman,1038.0,291.0,twopointmade,fieldgoal,true,layup,putback,false,2.0
2017,UNC,right,Cameron Johnson,973.0,296.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,right,Sterling Manley,1016.0,360.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Brandon Huffman,99.0,274.0,twopointmade,fieldgoal,true,dunk,,false,2.0
2017,UNC,right,Luke Maye,1050.0,328.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Luke Maye,983.0,290.0,twopointmade,fieldgoal,true,layup,driving,false,2.0
2017,UNC,left,Brandon Huffman,181.0,276.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,left,Cameron Johnson,85.0,291.0,twopointmade,fieldgoal,true,layup,driving,false,2.0
2017,UNC,right,Luke Maye,868.0,233.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,right,Seventh Woods,1033.0,449.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,left,Luke Maye,87.0,332.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Luke Maye,105.0,281.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,right,Cameron Johnson,914.0,455.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2017,UNC,left,Garrison Brooks,99.0,283.0,twopointmade,fieldgoal,true,layup,,false,2.0
2017,UNC,left,Cameron Johnson,132.0,287.0,twopointmade,fieldgoal,true,layup,,false,2.0
2016,UNC,right,Justin Jackson,916.0,379.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2016,UNC,right,Nate Britt,1042.0,475.0,twopointmade,fieldgoal,true,jump shot,,false,2.0
2014,UNC,left,Kennedy Meeks,72.0,331.0,twopointmade,fieldgoal,true,layup,,false,2.0
